GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SUM_TIME_PLAYED
Lineups,-1626145-1629048-1631094-1641710-1641783-,T. Jones - G. Bitadze - P. Banchero - A. Black - T. da Silva,1610612753,ORL,11,5,6,0.455,30.305,25,60,0.417,7,18,0.389,11,12,0.917,9,29,38,17,10,10,7,6,7,10,68,16,160,282,13557,7083,358,396,318,7258,470,515,4375,425,551,3318,276,221,218,361,13379,136,105,13564,12706,510,396,222,90915
Lineups,-1628991-1630583-1631246-1642377-1642907-,J. Jackson Jr. - S. Aldama - V. Williams Jr. - J. Wells - C. Coward,1610612763,MEM,9,2,7,0.222,30.291667,26,56,0.464,12,29,0.414,13,16,0.813,4,27,31,20,8,1,2,3,14,9,77,-19,261,1303,13630,7893,359,365,350,6340,216,260,3990,328,341,3958,932,247,305,284,13215,2659,741,13011,13422,602,324,13634,90875
Lineups,-1628384-1628404-1628969-1628973-1629011-,O. Anunoby - J. Hart - M. Bridges - J. Brunson - M. Robinson,1610612752,NYK,9,9,0,1,30.278333,30,47,0.638,10,19,0.526,8,10,0.8,5,18,23,18,10,4,4,2,11,9,78,10,261,61,1,1,360,293,463,2580,278,471,2078,719,739,3981,665,446,483,333,13379,577,271,12186,13261,602,319,565,90835
Lineups,-1629656-1630178-1631230-1641737-1642845-,Q. Grimes - T. Maxey - D. Barlow - A. Bona - V. Edgecombe,1610612755,PHI,8,5,3,0.625,30.116667,27,49,0.551,7,16,0.438,13,18,0.722,7,19,26,14,11,4,7,6,11,15,74,13,340,282,12599,5456,361,333,431,3723,470,614,3782,328,284,4880,406,409,402,484,13438,577,105,13564,13261,268,341,343,90350
Lineups,-203903-1626157-1628404-1630540-1642278-,J. Clarkson - K. Towns - J. Hart - M. McBride - T. Kolek,1610612752,NYK,7,6,1,0.857,30.1,26,61,0.426,9,26,0.346,9,11,0.818,8,18,26,20,7,6,1,7,7,13,70,9,450,199,4483,4498,362,365,309,7191,320,316,4684,587,643,3922,337,446,402,284,13067,311,1555,13606,12706,335,377,683,90300
Lineups,-1628401-1629014-1629674-1641775-1642864-,D. White - A. Simons - N. Queta - J. Walsh - H. González,1610612738,BOS,10,4,6,0.4,30.071667,28,56,0.5,12,30,0.4,9,12,0.75,12,19,31,15,9,8,2,1,9,10,77,21,213,451,13557,7150,363,319,350,4193,216,239,4028,587,551,4340,168,409,305,432,13316,210,741,9470,13045,510,324,111,90215
Lineups,-1628970-1629012-1630544-1631217-1642851-,M. Bridges - C. Sexton - T. Mann - M. Diabaté - K. Knueppel,1610612766,CHA,10,4,6,0.4,30.031667,24,56,0.429,7,24,0.292,5,6,0.833,9,17,26,13,13,5,3,3,12,12,60,-26,213,451,13557,7150,364,418,350,6897,470,343,5786,1368,1466,3700,276,480,402,531,13503,408,413,13011,13326,383,494,13708,90095
Lineups,-1626181-1628389-1630558-1641796-1642276-,N. Powell - B. Adebayo - D. Mitchell - P. Larsson - K. Ware,1610612748,MIA,5,4,1,0.8,30,25,58,0.431,8,25,0.32,16,19,0.842,8,29,37,20,9,4,3,3,15,14,74,15,845,451,4483,4545,365,396,327,6893,382,328,5658,246,260,3691,337,221,226,284,13316,577,413,13011,13453,299,341,252,90000
Lineups,-1629130-1629750-1630191-1630595-1641842-,D. Robinson - J. Green - I. Stewart - C. Cunningham - R. Holland II,1610612765,DET,14,11,3,0.786,29.886667,23,58,0.397,5,21,0.238,15,19,0.789,6,25,31,11,8,4,3,6,16,16,66,-3,79,28,12599,4623,366,451,327,7910,767,397,6522,263,260,4203,522,271,305,672,13215,577,413,13564,13478,248,413,9883,89660
Lineups,-1628379-1629638-1630168-1630552-1630700-,L. Kennard - N. Alexander-Walker - O. Okongwu - J. Johnson - D. Daniels,1610612737,ATL,14,9,5,0.643,29.71,24,40,0.6,6,14,0.429,7,9,0.778,2,19,21,19,15,6,3,1,10,13,61,-10,79,61,13413,5442,367,418,601,2813,590,744,3801,877,860,4234,2126,409,551,307,13558,311,413,9470,13160,335,479,13136,89130
Lineups,-203497-1628978-1629675-1630183-1642265-,R. Gobert - D. DiVincenzo - N. Reid - J. McDaniels - R. Dillingham,1610612750,MIN,14,6,8,0.429,29.7,23,58,0.397,4,16,0.25,2,4,0.5,9,22,31,14,11,5,8,2,20,8,52,-18,79,199,13678,7115,368,451,327,7910,1046,614,6007,3333,2301,5719,276,322,305,484,13438,408,81,12186,13545,726,612,13610,89100
Lineups,-203471-1627734-1628370-1642363-1642928-,D. Schröder - D. Sabonis - M. Monk - N. Clifford - D. Cardwell,1610612758,SAC,5,1,4,0.2,29.698333,29,56,0.518,6,17,0.353,9,12,0.75,9,26,35,21,11,4,1,1,17,7,73,19,845,2730,13171,7897,369,310,350,4104,590,557,4660,587,551,4340,276,256,256,268,13438,577,1555,9470,13500,870,353,137,89095
Lineups,-2544-203935-1629028-1629029-1630559-,L. James - M. Smart - D. Ayton - L. Dončić - A. Reaves,1610612747,LAL,4,4,0,1,29.655,28,56,0.5,8,15,0.533,7,9,0.778,4,13,17,20,8,9,1,1,10,11,71,-7,1219,451,1,1,370,319,350,4193,382,677,2060,877,860,4234,932,703,759,284,13215,162,1555,9470,13160,443,365,12506,88965
Lineups,-1630549-1630560-1630592-1642879-1642962-,D. Sharpe - C. Thomas - J. Wilson - B. Saraf - D. Powell,1610612751,BKN,2,1,1,0.5,29.633333,20,46,0.435,10,24,0.417,18,23,0.783,5,26,31,15,11,3,0,2,12,20,68,4,2989,2730,4483,5714,371,550,489,6863,278,343,3962,201,199,4228,665,256,305,432,13438,880,4136,12186,13326,179,396,2140,88900
Lineups,-202696-1629632-1630245-1630581-1641824-,N. Vučević - C. White - A. Dosunmu - J. Giddey - M. Buzelis,1610612741,CHI,4,2,2,0.5,29.598333,23,57,0.404,7,27,0.259,8,9,0.889,10,22,32,20,14,2,5,2,10,9,61,-25,1219,1303,11030,5714,372,451,345,7414,470,299,6000,719,860,3409,229,322,290,284,13527,1411,195,12186,13160,602,479,13701,88795
Lineups,-1626171-1627752-1628398-1629599-1630175-,B. Portis - T. Prince - K. Kuzma - A. Coffey - C. Anthony,1610612749,MIL,6,4,2,0.667,29.466667,24,52,0.462,4,18,0.222,9,12,0.75,5,22,27,11,9,3,6,3,15,6,61,-11,598,451,11030,4903,373,418,395,6359,1046,515,6557,587,551,4340,665,322,373,672,13316,880,150,13011,13453,1078,479,13245,88400
Lineups,-1629684-1630163-1641706-1641750-1642851-,G. Williams - L. Ball - B. Miller - R. Kalkbrenner - K. Knueppel,1610612766,CHA,6,4,2,0.667,29.4,25,58,0.431,12,32,0.375,10,12,0.833,11,20,31,21,17,5,3,7,10,10,72,2,598,451,11030,4903,374,396,327,6893,216,217,4448,501,551,3700,194,376,305,268,13597,408,413,13606,13160,510,362,3467,88200
Lineups,-1627742-1630567-1630572-1641711-1642347-,B. Ingram - S. Barnes - S. Mamukelashvili - G. Dick - J. Shead,1610612761,TOR,15,11,4,0.733,29.383333,36,56,0.643,7,14,0.5,15,18,0.833,5,20,25,24,10,9,3,2,9,13,94,39,59,28,13171,4830,375,234,350,2557,470,744,2090,263,284,3700,665,376,432,224,13379,162,413,12186,13045,335,256,23,88150
Lineups,-203484-1628991-1630583-1631246-1642285-,K. Caldwell-Pope - J. Jackson Jr. - S. Aldama - V. Williams Jr. - C. Spencer,1610612763,MEM,8,3,5,0.375,29.373333,24,49,0.49,6,22,0.273,10,15,0.667,2,18,20,20,8,7,2,2,8,9,64,-1,340,720,13413,7255,376,418,431,6056,590,376,5927,501,373,5045,2126,446,593,284,13215,249,741,12186,12907,602,442,7472,88120
Lineups,-1628368-1629640-1630577-1641705-1642264-,D. Fox - K. Johnson - J. Champagnie - V. Wembanyama - S. Castle,1610612759,SAS,11,5,6,0.455,29.326667,25,52,0.481,5,20,0.25,5,14,0.357,5,19,24,14,8,4,4,4,13,11,60,-4,160,282,13557,7083,377,396,395,6136,767,441,6007,1368,434,6898,665,409,457,484,13215,577,271,13351,13381,443,494,10850,87980
Lineups,-1629008-1629611-1629651-1642849-1642874-,M. Porter Jr. - T. Mann - N. Claxton - N. Traore - D. Wolf,1610612751,BKN,2,0,2,0,29.318333,24,53,0.453,9,23,0.391,11,12,0.917,7,21,28,17,3,0,4,1,14,10,68,7,2989,8003,11030,8003,378,418,381,6565,320,365,4371,425,551,3318,406,351,351,361,11148,5864,271,9470,13422,510,396,1044,87955
Lineups,-1627759-1628401-1629674-1630202-1631248-,J. Brown - D. White - N. Queta - P. Pritchard - B. Scheierman,1610612738,BOS,7,2,5,0.286,29.293333,26,53,0.491,6,24,0.25,12,15,0.8,7,17,24,11,6,3,2,1,14,16,70,3,450,1303,13413,7736,379,365,381,6053,590,343,6007,373,373,3981,406,480,457,672,12838,880,741,9470,13422,248,377,2690,87880
Lineups,-203903-1626157-1628384-1628969-1628973-,J. Clarkson - K. Towns - O. Anunoby - M. Bridges - J. Brunson,1610612752,NYK,8,5,3,0.625,29.268333,26,53,0.491,7,23,0.304,11,13,0.846,10,19,29,15,7,3,3,2,9,9,70,2,340,282,12599,5456,380,365,381,6053,470,365,5708,425,484,3677,229,409,340,432,13067,880,413,12186,13045,602,377,3467,87805
Lineups,-203924-1630166-1631101-1631200-1641739-,J. Grant - D. Avdija - S. Sharpe - K. Murray - T. Camara,1610612757,POR,8,1,7,0.125,29.226667,21,48,0.438,8,27,0.296,15,19,0.789,3,15,18,11,7,2,2,2,24,17,65,-29,340,2730,13630,7990,381,522,445,6802,382,299,5773,263,260,4203,1332,577,688,672,13067,1411,741,12186,13603,226,428,13720,87680
Lineups,-201566-201942-1630173-1631165-1642875-,R. Westbrook - D. DeRozan - P. Achiuwa - K. Ellis - M. Raynaud,1610612758,SAC,2,1,1,0.5,29.113333,27,58,0.466,9,19,0.474,5,6,0.833,7,22,29,18,7,7,6,3,10,5,68,-5,2989,2730,4483,5714,382,333,327,6331,320,471,3608,1368,1466,3700,406,322,340,333,13067,249,150,13011,13160,1368,396,11580,87340
Lineups,-1628401-1629014-1630568-1630573-1642864-,D. White - A. Simons - L. Garza - S. Hauser - H. González,1610612738,BOS,9,8,1,0.889,28.92,26,59,0.441,10,28,0.357,8,8,1,10,17,27,15,5,4,5,2,10,10,70,5,261,91,4483,4487,383,365,323,6779,278,279,4632,719,1008,1,229,480,373,432,12556,577,195,12186,13160,510,377,1652,86760
Lineups,-203468-1630551-1641774-1642267-1642273-,C. McCollum - J. Champagnie - T. Vukcevic - B. Carrington - K. George,1610612764,WAS,4,1,3,0.25,28.905,28,53,0.528,11,25,0.44,5,8,0.625,3,20,23,19,11,3,4,2,13,8,72,-7,1219,2730,12599,7765,384,319,381,3992,250,328,3777,1368,1008,5501,1332,376,483,307,13438,880,271,12186,13381,726,362,12506,86715
Lineups,-1630549-1630560-1630592-1631213-1642849-,D. Sharpe - C. Thomas - J. Wilson - T. Martin - N. Traore,1610612751,BKN,3,0,3,0,28.883333,26,55,0.473,8,25,0.32,4,6,0.667,12,12,24,15,4,6,1,2,15,7,64,2,1801,8003,12599,8003,385,365,365,6251,382,328,5658,1795,1466,5045,168,783,457,432,12053,311,1555,12186,13453,870,442,3467,86650
Lineups,-1629632-1630171-1630188-1630245-1641824-,C. White - I. Okoro - J. Smith - A. Dosunmu - M. Buzelis,1610612741,CHI,7,4,3,0.571,28.866667,26,51,0.51,14,30,0.467,11,13,0.846,5,25,30,16,8,3,3,5,8,14,77,25,450,451,12599,5634,386,365,401,4162,177,239,3621,425,484,3677,665,271,321,389,13215,880,413,13496,12907,299,324,80,86600
Lineups,-203084-1628436-1629640-1642264-1642844-,H. Barnes - L. Kornet - K. Johnson - S. Castle - D. Harper,1610612759,SAS,15,8,7,0.533,28.825,17,53,0.321,3,16,0.188,6,7,0.857,5,32,37,13,14,4,4,3,11,6,43,-3,59,91,13630,5707,387,703,381,9454,1515,614,6872,1086,1228,3565,665,190,226,531,13527,577,271,13011,13261,1078,810,9883,86475
Lineups,-203076-1629023-1631108-1642843-1642948-,A. Davis - P. Washington - M. Christie - C. Flagg - R. Nembhard,1610612742,DAL,2,0,2,0,28.753333,28,49,0.571,4,14,0.286,6,7,0.857,5,14,19,16,10,3,1,3,10,8,66,-13,2989,8003,11030,8003,388,319,431,3306,1046,744,5794,1086,1228,3565,665,636,643,389,13379,880,1555,13011,13160,726,413,13422,86260
Lineups,-1627742-1629628-1630193-1630572-1642867-,B. Ingram - R. Barrett - I. Quickley - S. Mamukelashvili - C. Murray-Boyles,1610612761,TOR,12,9,3,0.75,28.726667,27,41,0.659,9,10,0.9,18,23,0.783,2,13,15,17,9,6,2,2,14,12,81,10,123,61,12599,4636,389,333,573,2533,320,1211,1173,201,199,4228,2126,703,892,361,13316,311,741,12186,13422,383,303,565,86180
Lineups,-1627742-1627751-1630193-1630534-1630567-,B. Ingram - J. Poeltl - I. Quickley - O. Agbaji - S. Barnes,1610612761,TOR,6,3,3,0.5,28.663333,24,50,0.48,6,18,0.333,5,5,1,7,20,27,17,14,5,2,4,14,7,59,-2,598,720,12599,5714,390,418,412,6139,590,515,4709,1368,1916,1,406,376,373,361,13527,408,741,13351,13422,870,503,8514,85990
Lineups,-1627783-1630174-1630543-1641716-1641767-,P. Siakam - A. Nesmith - I. Jackson - J. Walker - B. Sheppard,1610612754,IND,4,0,4,0,28.633333,27,58,0.466,7,21,0.333,6,10,0.6,6,22,28,15,10,4,3,3,13,9,67,-8,1219,8003,13171,8003,391,333,327,6331,470,397,4709,1086,739,5558,522,322,351,432,13379,577,413,13011,13381,602,405,12780,85900
Lineups,-1627742-1630567-1642266-1642347-1642867-,B. Ingram - S. Barnes - J. Walter - J. Shead - C. Murray-Boyles,1610612761,TOR,11,8,3,0.727,28.61,18,47,0.383,8,15,0.533,14,18,0.778,6,24,30,13,6,5,7,3,15,12,58,11,160,91,12599,4831,392,651,463,8034,382,677,2060,298,284,4234,522,290,321,531,12838,408,105,13011,13453,383,516,488,85830
Lineups,-202691-1629023-1629655-1630230-1630314-,K. Thompson - P. Washington - D. Gafford - N. Marshall - B. Williams,1610612742,DAL,9,0,9,0,28.598333,25,50,0.5,6,17,0.353,14,22,0.636,4,15,19,10,5,5,5,1,8,14,70,5,261,8003,13708,8003,393,396,412,4193,590,557,4660,298,215,5485,932,577,643,762,12556,408,195,9470,12907,299,377,1652,85795
Lineups,-1628976-1630217-1630532-1630591-1641710-,W. Carter Jr. - D. Bane - F. Wagner - J. Suggs - A. Black,1610612753,ORL,10,8,2,0.8,28.593333,33,64,0.516,10,27,0.37,18,19,0.947,11,15,26,21,5,7,2,3,13,12,94,33,213,91,11030,4545,394,264,293,4119,278,299,4561,201,260,3280,194,577,402,268,12556,249,741,13011,13381,383,256,31,85780
Lineups,-203954-1629656-1630178-1631230-1642845-,J. Embiid - Q. Grimes - T. Maxey - D. Barlow - V. Edgecombe,1610612755,PHI,8,6,2,0.75,28.55,24,53,0.453,9,33,0.273,9,11,0.818,5,19,24,16,9,6,3,1,14,9,66,0,340,199,11030,4636,395,418,381,6565,320,213,5927,587,643,3922,665,409,457,389,13316,311,413,9470,13422,602,413,5539,85650
Lineups,-203468-1628963-1630557-1641715-1642267-,C. McCollum - M. Bagley III - C. Kispert - C. Whitmore - B. Carrington,1610612764,WAS,4,0,4,0,28.513333,27,55,0.491,8,21,0.381,15,18,0.833,7,15,22,13,7,7,4,2,12,14,77,-2,1219,8003,13171,8003,396,333,365,6052,382,397,4432,263,284,3700,406,577,513,531,13067,249,271,12186,13326,299,324,8514,85540
Lineups,-1627783-1628396-1629614-1630174-1630526-,P. Siakam - T. Bradley - A. Nembhard - A. Nesmith - J. Robinson-Earl,1610612754,IND,3,0,3,0,28.4,33,55,0.6,8,16,0.5,18,18,1,10,12,22,22,6,1,0,2,20,17,92,1,1801,8003,12599,8003,397,264,365,2813,382,614,2090,201,284,1,229,783,513,258,12838,2659,4136,12186,13545,226,266,4611,85200
Lineups,-1630533-1630549-1642874-1642879-1642962-,Z. Williams - D. Sharpe - D. Wolf - B. Saraf - D. Powell,1610612751,BKN,4,3,1,0.75,28.38,18,46,0.391,6,25,0.24,7,9,0.778,6,24,30,15,16,6,3,2,13,6,49,0,1219,720,4483,4636,398,651,489,7926,590,328,6521,877,860,4234,522,290,321,432,13579,311,413,12186,13381,1078,666,5539,85140
Lineups,-1626145-1628976-1631094-1641710-1641783-,T. Jones - W. Carter Jr. - P. Banchero - A. Black - T. da Silva,1610612753,ORL,8,3,5,0.375,28.3,20,52,0.385,5,13,0.385,7,11,0.636,8,15,23,16,9,4,0,5,15,11,52,-25,340,720,13413,7255,399,550,395,7977,767,823,4394,877,643,5485,337,577,483,389,13316,577,4136,13496,13453,443,612,13701,84900
Lineups,-1627742-1630193-1630567-1630572-1642266-,B. Ingram - I. Quickley - S. Barnes - S. Mamukelashvili - J. Walter,1610612761,TOR,8,3,5,0.375,28.233333,23,54,0.426,7,20,0.35,8,14,0.571,8,12,20,18,7,5,6,2,13,9,61,-12,340,720,13413,7255,400,451,370,7193,470,441,4672,719,434,5663,337,783,593,333,13067,408,150,12186,13381,602,479,13354,84700
Lineups,-1630198-1630598-1631096-1631114-1642349-,I. Joe - A. Wiggins - C. Holmgren - J. Williams - A. Mitchell,1610612760,OKC,5,3,2,0.6,28.233333,27,52,0.519,6,20,0.3,6,6,1,4,20,24,16,6,6,6,2,12,12,66,8,845,720,11030,5495,400,333,395,4094,590,441,5712,1086,1466,1,932,376,457,389,12838,311,150,12186,13326,383,413,860,84700
Lineups,-1629627-1630530-1631121-1642847-1642852-,Z. Williamson - T. Murphy III - B. McGowens - J. Fears - D. Queen,1610612740,NOP,5,2,3,0.4,28.1,26,45,0.578,7,18,0.389,7,10,0.7,3,17,20,18,14,10,3,2,10,11,66,-3,845,1303,12599,7150,402,365,504,3285,470,515,4375,877,739,4984,1332,480,593,333,13527,136,413,12186,13160,443,413,9883,84300
Lineups,-1627783-1629614-1630643-1631097-1641716-,P. Siakam - A. Nembhard - J. Huff - B. Mathurin - J. Walker,1610612754,IND,9,1,8,0.111,28.078333,24,49,0.49,9,19,0.474,8,11,0.727,5,20,25,15,12,4,5,1,11,10,65,-16,261,2730,13678,7997,403,418,431,6056,320,471,3608,719,643,4855,665,376,432,432,13480,577,195,9470,13261,510,428,13548,84235
Lineups,-202696-1628989-1630200-1630581-1641824-,N. Vučević - K. Huerter - T. Jones - J. Giddey - M. Buzelis,1610612741,CHI,10,6,4,0.6,28.018333,31,62,0.5,5,20,0.25,9,11,0.818,8,25,33,21,10,7,5,5,9,12,76,18,213,199,13171,5495,404,284,304,4193,767,441,6007,587,643,3922,337,271,275,268,13379,249,195,13496,13045,383,333,159,84055
Lineups,-204001-1628379-1629638-1630552-1630700-,K. Porziņģis - L. Kennard - N. Alexander-Walker - J. Johnson - D. Daniels,1610612737,ATL,6,4,2,0.667,27.966667,27,47,0.574,5,13,0.385,15,20,0.75,6,16,22,14,7,8,4,1,16,13,74,4,598,451,11030,4903,405,333,463,3301,767,823,4394,263,243,4340,522,522,513,484,13067,210,271,9470,13478,335,341,2140,83900
Lineups,-1629130-1629750-1630595-1631105-1641842-,D. Robinson - J. Green - C. Cunningham - J. Duren - R. Holland II,1610612765,DET,8,8,0,1,27.816667,25,59,0.424,6,17,0.353,13,15,0.867,12,16,28,11,6,9,2,7,16,11,69,-1,340,91,1,1,406,396,323,7203,590,557,4660,328,373,3545,168,522,351,672,12838,162,741,13606,13478,443,385,7472,83450
Lineups,-1629020-1629028-1629060-1630559-1631222-,J. Vanderbilt - D. Ayton - R. Hachimura - A. Reaves - J. LaRavia,1610612747,LAL,3,2,1,0.667,27.756667,26,51,0.51,7,16,0.438,6,8,0.75,9,22,31,19,15,3,0,3,9,8,65,-8,1801,1303,4483,4903,407,365,401,4162,470,614,3782,1086,1008,4340,276,322,305,307,13558,880,4136,13011,13045,726,428,12780,83270
Lineups,-1627742-1630193-1630572-1642266-1642867-,B. Ingram - I. Quickley - S. Mamukelashvili - J. Walter - C. Murray-Boyles,1610612761,TOR,12,5,7,0.417,27.733333,19,50,0.38,4,19,0.211,14,16,0.875,10,16,26,10,10,9,2,2,6,10,56,-12,123,282,13630,7144,408,597,412,8049,1046,471,6619,298,341,3459,229,522,402,762,13379,162,741,12186,12415,510,547,13354,83200
Lineups,-203076-1629023-1630314-1631108-1642843-,A. Davis - P. Washington - B. Williams - M. Christie - C. Flagg,1610612742,DAL,8,3,5,0.375,27.551667,27,49,0.551,6,14,0.429,14,19,0.737,2,15,17,13,5,8,3,4,5,12,74,13,340,720,13413,7255,409,333,431,3723,590,744,3801,298,260,4834,2126,577,759,531,12556,210,413,13351,11988,383,341,343,82655
Lineups,-1628368-1628436-1629640-1630577-1642844-,D. Fox - L. Kornet - K. Johnson - J. Champagnie - D. Harper,1610612759,SAS,13,7,6,0.538,27.545,26,59,0.441,4,20,0.2,10,12,0.833,11,21,32,14,7,5,1,3,16,8,66,-2,100,139,13557,5703,410,365,323,6779,1046,441,6626,501,551,3700,194,351,290,484,13067,408,1555,13011,13478,726,413,8514,82635
Lineups,-201950-203924-1631101-1641739-1642270-,J. Holiday - J. Grant - S. Sharpe - T. Camara - D. Clingan,1610612757,POR,11,4,7,0.364,27.518333,21,58,0.362,7,30,0.233,9,13,0.692,14,19,33,11,5,4,3,3,11,11,58,-9,160,451,13630,7279,411,522,327,8327,470,239,6536,587,484,5016,133,409,275,672,12556,577,413,13011,13261,443,516,13000,82555
Lineups,-203076-1629655-1630230-1631108-1642843-,A. Davis - D. Gafford - N. Marshall - M. Christie - C. Flagg,1610612742,DAL,3,2,1,0.667,27.505,27,50,0.54,6,14,0.429,2,5,0.4,5,18,23,16,5,2,2,1,5,4,62,-5,1801,1303,4483,4903,412,333,412,3852,590,744,3801,3333,1916,6861,665,446,483,389,12556,1411,741,9470,11988,1820,467,11580,82515
Lineups,-1627742-1630193-1630567-1642347-1642867-,B. Ingram - I. Quickley - S. Barnes - J. Shead - C. Murray-Boyles,1610612761,TOR,9,4,5,0.444,27.458333,23,51,0.451,5,19,0.263,7,7,1,8,14,22,16,5,6,2,3,12,5,58,-9,261,451,13413,7100,413,451,401,6580,767,471,5991,877,1228,1,337,636,513,389,12556,311,741,13011,13326,1368,516,13000,82375
Lineups,-201143-202710-1629001-1641764-1642954-,A. Horford - J. Butler III - D. Melton - B. Podziemski - W. Richard,1610612744,GSW,7,5,2,0.714,27.451667,28,51,0.549,10,21,0.476,11,15,0.733,4,19,23,20,6,8,6,1,5,9,77,23,450,282,11030,4835,414,319,401,3744,278,397,3605,425,373,4841,932,409,483,284,12838,210,150,9470,11988,602,324,92,82355
Lineups,-203952-1626181-1628389-1630558-1631323-,A. Wiggins - N. Powell - B. Adebayo - D. Mitchell - S. Fontecchio,1610612748,MIA,5,2,3,0.4,27.35,22,47,0.468,9,25,0.36,11,15,0.733,6,17,23,15,8,5,2,0,8,10,64,3,845,1303,12599,7150,415,487,463,6291,320,328,4627,425,373,4841,522,480,483,432,13215,408,741,1,12907,510,442,2690,82050
Lineups,-203484-1629111-1641713-1642285-1642377-,K. Caldwell-Pope - J. Landale - G. Jackson - C. Spencer - J. Wells,1610612763,MEM,4,1,3,0.25,27.35,30,53,0.566,10,25,0.4,4,4,1,3,23,26,24,6,5,3,2,15,4,74,18,1219,2730,12599,7765,415,293,381,3519,278,328,4028,1795,2301,1,1332,304,402,224,12838,408,413,12186,13453,1820,341,159,82050
Lineups,-1627747-1630191-1630595-1631093-1641842-,C. LeVert - I. Stewart - C. Cunningham - J. Ivey - R. Holland II,1610612765,DET,12,8,4,0.667,27.278333,23,51,0.451,8,24,0.333,14,16,0.875,7,18,25,15,6,6,8,0,14,13,68,10,123,91,13171,4903,417,451,401,6580,382,343,4709,298,341,3459,406,446,432,432,12838,311,81,1,13422,335,396,565,81835
Lineups,-203952-1628389-1630558-1631170-1631323-,A. Wiggins - B. Adebayo - D. Mitchell - J. Jaquez Jr. - S. Fontecchio,1610612748,MIA,8,1,7,0.125,27.161667,24,53,0.453,9,21,0.429,2,2,1,9,16,25,13,8,4,4,6,10,4,59,-10,340,2730,13630,7990,418,418,381,6565,320,397,3801,3333,3947,1,276,522,432,531,13215,577,271,13564,13160,1820,503,13136,81485
Lineups,-1626162-1629656-1630178-1630570-1641737-,K. Oubre Jr. - Q. Grimes - T. Maxey - T. Watford - A. Bona,1610612755,PHI,13,6,7,0.462,27.101667,20,47,0.426,6,20,0.3,11,15,0.733,3,19,22,15,10,4,3,2,12,12,57,-15,100,199,13630,7078,419,550,463,7195,590,441,5712,425,373,4841,1332,409,513,432,13379,577,413,12186,13326,383,532,13509,81305
Lineups,-1626157-1628384-1628969-1628973-1642885-,K. Towns - O. Anunoby - M. Bridges - J. Brunson - M. Diawara,1610612752,NYK,3,2,1,0.667,27.083333,25,58,0.431,13,32,0.406,8,9,0.889,6,21,27,18,4,5,4,4,11,8,71,0,1801,1303,4483,4903,420,396,327,6893,200,217,4017,719,860,3409,522,351,373,333,12053,408,271,13351,13261,726,365,5539,81250
Lineups,-1629130-1630595-1631105-1641709-1641842-,D. Robinson - C. Cunningham - J. Duren - A. Thompson - R. Holland II,1610612765,DET,7,6,1,0.857,26.986667,24,47,0.511,5,17,0.294,13,17,0.765,5,20,25,17,6,6,2,1,12,17,66,18,450,199,4483,4498,421,418,463,4154,767,557,5776,328,311,4325,665,376,432,361,12838,311,741,9470,13326,226,413,159,80960
Lineups,-1627742-1630534-1630567-1642347-1642867-,B. Ingram - O. Agbaji - S. Barnes - J. Shead - C. Murray-Boyles,1610612761,TOR,4,1,3,0.25,26.87,23,48,0.479,11,21,0.524,4,6,0.667,6,19,25,18,7,2,2,2,12,8,61,2,1219,2730,12599,7765,422,451,445,6161,250,397,2082,1795,1466,5045,522,409,432,333,13067,1411,741,12186,13326,726,479,3467,80610
Lineups,-203501-203999-1628971-1629661-1631212-,T. Hardaway Jr. - N. Jokić - B. Brown - C. Johnson - P. Watson,1610612743,DEN,8,5,3,0.625,26.85,20,50,0.4,6,20,0.3,16,20,0.8,6,21,27,14,8,2,5,3,9,15,62,2,340,282,12599,5456,423,550,412,7421,590,441,5712,246,243,3981,522,351,373,484,13215,1411,195,13011,13045,268,467,3467,80550
Lineups,-1629028-1629029-1629060-1630559-1631222-,D. Ayton - L. Dončić - R. Hachimura - A. Reaves - J. LaRavia,1610612747,LAL,7,5,2,0.714,26.8,23,47,0.489,7,19,0.368,15,19,0.789,8,25,33,12,8,2,3,0,9,14,68,24,450,282,11030,4835,424,451,463,6059,470,471,4564,263,260,4203,337,271,275,609,13215,1411,413,1,13045,299,396,88,80400
